No,ID,Bus_Stop_Name_MM,Bus_Stop_Name_EN,Township_MM,Township_EN,Road_MM,Road_EN,Latitude,Longitude,Google_Maps_URL,Source
426,1426,(၆) လမ်း (အဝင်),Chauk Lan (6 Lan) (Inbound),ပုဇွန်တောင်,Pazundaung,အထက်ပုဇွန်တောင်လမ်း,Upper Pazundaung Road,16.80364,96.189302,"https://www.google.com/maps?q=16.803640,96.189302",YBS / YRTA Official
427,1427,ဂန္ဓီ (အဝင်),Gandee (Inbound),ပုဇွန်တောင်,Pazundaung,မဟာဗန္ဓုလလမ်း,Mahabandoola Road,16.777301,96.170295,"https://www.google.com/maps?q=16.777301,96.170295",YBS / YRTA Official
428,1428,ညောင်တန်း (အဝင်),Nyaung Tan (Inbound),ပုဇွန်တောင်,Pazundaung,အောက်ပုဇွန်တောင်လမ်း,Lower Pazundaung Road,16.777378,96.173261,"https://www.google.com/maps?q=16.777378,96.173261",YBS / YRTA Official
429,1429,ပုဇွန်တောင်ဈေး (အဝင်),Pazundaung Zay (Inbound),ပုဇွန်တောင်,Pazundaung,အထက်ပုဇွန်တောင်လမ်း,Upper Pazundaung Road,16.77526,96.177258,"https://www.google.com/maps?q=16.775260,96.177258",YBS / YRTA Official
430,1430,ဗိုလ်တထောင်ဈေး (အဝင်),Botahtaung Zay (Inbound),ပုဇွန်တောင်,Pazundaung,ကမ်းနားလမ်း,Strand Road,16.77072,96.172577,"https://www.google.com/maps?q=16.770720,96.172577",YBS / YRTA Official
431,1431,ဘီအိုစီ (အဝင်),B.O.C (Inbound),ပုဇွန်တောင်,Pazundaung,Than Lyet Soon Road,Than Lyet Soon Road,16.770992,96.186862,"https://www.google.com/maps?q=16.770992,96.186862",YBS / YRTA Official
432,1432,လင်းစဒေါင်း (အဝင်),Lin Sadaung (Inbound),ပုဇွန်တောင်,Pazundaung,ကမ်းနားလမ်း,Strand Road,16.768258,96.175438,"https://www.google.com/maps?q=16.768258,96.175438",YBS / YRTA Official
433,1433,သီတာဆိပ် (အဝင်),Thida Seik (Inbound),ပုဇွန်တောင်,Pazundaung,အောက်ပုဇွန်တောင်လမ်း,Lower Pazundaung Road,16.770085,96.184025,"https://www.google.com/maps?q=16.770085,96.184025",YBS / YRTA Official
434,1434,ကုန်ဈေးတန်း (အဝင်),Kone Zay Tan (Inbound),ပန်းဘဲတန်း,Pabedan,အနော်ရထာလမ်း,Anawrahta Road,16.781091,96.155548,"https://www.google.com/maps?q=16.781091,96.155548",YBS / YRTA Official
435,1435,ဗိုလ်ချုပ်ဈေး (အဝင်),Bogyoke Zay (Inbound),ပန်းဘဲတန်း,Pabedan,ဗိုလ်ချုပ်အောင်ဆန်းလမ်း,Bogyoke Aung San Road,16.782741,96.155272,"https://www.google.com/maps?q=16.782741,96.155272",YBS / YRTA Official
436,1436,ရုပ်ရှင်ရုံ (အဝင်),Yoke Shin Yon (Inbound),ပန်းဘဲတန်း,Pabedan,ဆူးလေးဘုရားလမ်း,Sule Pagoda Road,16.773936,96.15501,"https://www.google.com/maps?q=16.773936,96.155010",YBS / YRTA Official
437,1437,လမ်း (၃၀) (အဝင်),Lan Thone Sae (30 Lan) (Inbound),ပန်းဘဲတန်း,Pabedan,အနော်ရထာလမ်း,Anawrahta Road,16.775047,96.161224,"https://www.google.com/maps?q=16.775047,96.161224",YBS / YRTA Official
438,1438,သိမ်ကြီးဈေး (အဝင်),Theingyi Zay (Inbound),ပန်းဘဲတန်း,Pabedan,မဟာဗန္ဓုလလမ်း,Mahabandoola Road,16.777458,96.15744,"https://www.google.com/maps?q=16.777458,96.157440",YBS / YRTA Official
439,1439,(၂) ဂိတ် (အဝင်),Hnit Gate (2 Gate) (Inbound),ဖောင်ကြီး,Hpaunggyi,Hlegu-Phaung Gyi Road,Hlegu-Phaung Gyi Road,17.343772,96.194799,"https://www.google.com/maps?q=17.343772,96.194799",YBS / YRTA Official
440,1440,စံပြ (အဝင်),San Pya (Inbound),ဖောင်ကြီး,Hpaunggyi,Hlegu-Phaung Gyi Road,Hlegu-Phaung Gyi Road,17.332813,96.192267,"https://www.google.com/maps?q=17.332813,96.192267",YBS / YRTA Official
441,1441,ဆေးရုံကုန်း (အဝင်),Say Yone Kone (Inbound),ဖောင်ကြီး,Hpaunggyi,Hlegu-Phaung Gyi Road,Hlegu-Phaung Gyi Road,17.330089,96.189652,"https://www.google.com/maps?q=17.330089,96.189652",YBS / YRTA Official
442,1442,ဖောင်ကြီးတာဆုံ (အဝင်),Phaung Gyi Tar Sone (Inbound),ဖောင်ကြီး,Hpaunggyi,Hlegu-Phaung Gyi Road,Hlegu-Phaung Gyi Road,17.321395,96.180709,"https://www.google.com/maps?q=17.321395,96.180709",YBS / YRTA Official
443,1443,ဗဟိုဝန်ထမ်းတက္ကသိုလ် (အဝင်),Baho Wun Htan Takke Tho (Inbound),ဖောင်ကြီး,Hpaunggyi,Hlegu-Phaung Gyi Road,Hlegu-Phaung Gyi Road,17.328095,96.191483,"https://www.google.com/maps?q=17.328095,96.191483",YBS / YRTA Official
444,1444,သမဝါယမကောလိပ် (အဝင်),Thama War Ya Ma College (Inbound),ဖောင်ကြီး,Hpaunggyi,Hlegu-Phaung Gyi Road,Hlegu-Phaung Gyi Road,17.349369,96.205679,"https://www.google.com/maps?q=17.349369,96.205679",YBS / YRTA Official
445,1445,(၅) ထပ်ကြီး (အဝင်),Ngar Htat Kyee (5 Htat Kyee) (Inbound),ဗဟန်း,Bahan,East Shwe Gon Daing Road,East Shwe Gon Daing Road,16.813609,96.167134,"https://www.google.com/maps?q=16.813609,96.167134",YBS / YRTA Official
446,1446,(၆) ထပ်ကြီး (အဝင်),Chauk Htat Kyee (6 Htat Kyee) (Inbound),ဗဟန်း,Bahan,East Shwe Gon Daing Road,East Shwe Gon Daing Road,16.806455,96.16783,"https://www.google.com/maps?q=16.806455,96.167830",YBS / YRTA Official
447,1447,ကုက္ကိုင်း (အဝင်),Koke Kine (Inbound),ဗဟန်း,Bahan,တက္ကသိုလ်ရိပ်သာလမ်း,University Avenue Road,16.821881,96.157351,"https://www.google.com/maps?q=16.821881,96.157351",YBS / YRTA Official
448,1448,ကုက္ကိုင်း / ကျောင်းရှေ့ (အဝင်),Kokkaing/ Kyaung Shae (Inbound),ဗဟန်း,Bahan,ကမ္ဘာအေးဘုရားလမ်း,Kabar Aye Pagoda Road,16.823686,96.15894,"https://www.google.com/maps?q=16.823686,96.158940",YBS / YRTA Official
449,1449,စက်မှု(၁)/မြန်မာပလာဇာ (အဝင်),Set Hmu Tit/Myanmar Plaza (Inbound),ဗဟန်း,Bahan,ကမ္ဘာအေးဘုရားလမ်း,Kabar Aye Pagoda Road,16.830048,96.152121,"https://www.google.com/maps?q=16.830048,96.152121",YBS / YRTA Official
450,1450,နတ်မောက်ကျောင်းရှေ့ (အဝင်),Nat Mauk Kyaung Shae (Inbound),ဗဟန်း,Bahan,နတ်မောက်လမ်း,Nat Mauk Road,16.803195,96.162433,"https://www.google.com/maps?q=16.803195,96.162433",YBS / YRTA Official
451,1451,နှင်းဆီကုန်းရိပ်သာ (အဝင်),Hnin Si Kone Yate Thar (Inbound),ဗဟန်း,Bahan,ကမ္ဘာအေးဘုရားလမ်း,Kabar Aye Pagoda Road,16.814073,96.159521,"https://www.google.com/maps?q=16.814073,96.159521",YBS / YRTA Official
452,1452,ဖိုးစိန်လမ်း (အဝင်),Phoe Sein Lan (Inbound),ဗဟန်း,Bahan,နတ်မောက်လမ်း,Nat Mauk Road,16.797375,96.17081,"https://www.google.com/maps?q=16.797375,96.170810",YBS / YRTA Official
453,1453,ဗဟန်းသုံးလမ်း (အဝင်),Bahan Thone Lan (Inbound),ဗဟန်း,Bahan,Bahan Road,Bahan Road,16.796663,96.15508,"https://www.google.com/maps?q=16.796663,96.155080",YBS / YRTA Official
454,1454,ရွှေဂုံတိုင် (အဝင်),Shwe Gon Daing (Inbound),ဗဟန်း,Bahan,West Shwe Gon Daing Road,West Shwe Gon Daing Road,16.808284,96.151699,"https://www.google.com/maps?q=16.808284,96.151699",YBS / YRTA Official
455,1455,ဝိဇယပလာဇာ (အဝင်),Wizaya Plaza (Inbound),ဗဟန်း,Bahan,ဓမ္မစေတီလမ်း,Dhamazedi Road,16.800437,96.140265,"https://www.google.com/maps?q=16.800437,96.140265",YBS / YRTA Official
456,1456,သံလွင် (အဝင်),Thanlwin (Inbound),ဗဟန်း,Bahan,တက္ကသိုလ်ရိပ်သာလမ်း,University Avenue Road,16.822511,96.148783,"https://www.google.com/maps?q=16.822511,96.148783",YBS / YRTA Official
457,1457,အထက (၁) ဗဟန်း (အဝင်),Ah Hta Ka Tit Bahan (No. 1 High School) (Inbound),ဗဟန်း,Bahan,ဓမ္မစေတီလမ်း,Dhamazedi Road,16.811961,96.149283,"https://www.google.com/maps?q=16.811961,96.149283",YBS / YRTA Official
458,1458,(၅၀) ကွေ့ (အဝင်),Ngar-sae Kwae (50 Kwae) (Inbound),ဗိုလ်တထောင်,Botahtaung,Botahtaung Pagoda Road,Botahtaung Pagoda Road,16.775847,96.171563,"https://www.google.com/maps?q=16.775847,96.171563",YBS / YRTA Official
459,1459,ကြယ်ငါးပွင့် (အဝင်),Kyel Ngar Pwint (Inbound),ဗိုလ်တထောင်,Botahtaung,သိမ်ဖြူလမ်း,Thein Phyu Road,16.7772,96.167346,"https://www.google.com/maps?q=16.777200,96.167346",YBS / YRTA Official
460,1460,စိန်ပေါ(လ်) (အဝင်),Sein Paul (Inbound),ဗိုလ်တထောင်,Botahtaung,သိမ်ဖြူလမ်း,Thein Phyu Road,16.781837,96.163354,"https://www.google.com/maps?q=16.781837,96.163354",YBS / YRTA Official
461,1461,အိုးရှင်း (အဝင်),Ocean (Botahtaung) (Inbound),ဗိုလ်တထောင်,Botahtaung,မဟာဗန္ဓုလလမ်း,Mahabandoola Road,16.778421,96.174171,"https://www.google.com/maps?q=16.778421,96.174171",YBS / YRTA Official
462,1462,(၆) မိုင်ခွဲ (အဝင်),Chauk Mile Khawe (6 Mile) (Inbound),မရမ်းကုန်း,Mayangone,ပြည်လမ်း,Pyay Road,16.848951,96.133494,"https://www.google.com/maps?q=16.848951,96.133494",YBS / YRTA Official
463,1463,(၇) မိုင် (အဝင်),Khun-hnat Mile (7 Mile) (Inbound),မရမ်းကုန်း,Mayangone,ပြည်လမ်း,Pyay Road,16.852115,96.140721,"https://www.google.com/maps?q=16.852115,96.140721",YBS / YRTA Official
464,1464,(၈) မိုင် (အဝင်),Shit Mile (8 Mile) (Inbound),မရမ်းကုန်း,Mayangone,ပြည်လမ်း,Pyay Road,16.86976,96.139888,"https://www.google.com/maps?q=16.869760,96.139888",YBS / YRTA Official
465,1465,(၉) မိုင် (အဝင်),Koe Mile (9 Mile) (Inbound),မရမ်းကုန်း,Mayangone,ပြည်လမ်း,Pyay Road,16.881581,96.136374,"https://www.google.com/maps?q=16.881581,96.136374",YBS / YRTA Official
466,1466,ကမ္ဘာအေးဘုရားလမ်း (အဝင်),Kabar Aye Paya (Inbound),မရမ်းကုန်း,Mayangone,ကမ္ဘာအေးဘုရားလမ်း,Kabar Aye Pagoda Road,16.855725,96.157419,"https://www.google.com/maps?q=16.855725,96.157419",YBS / YRTA Official
467,1467,ကျိုက်ဝိုင်း (အဝင်),Kyaik Wine (Inbound),မရမ်းကုန်း,Mayangone,ကျိုက်ဝိုင်းဘုရားလမ်း,Kyaik Wine Pagoda Road,16.864083,96.130757,"https://www.google.com/maps?q=16.864083,96.130757",YBS / YRTA Official
468,1468,ချော်တွင်းကုန်း (အဝင်),Chaw Twin Kone (Inbound),မရမ်းကုန်း,Mayangone,ကမ္ဘာအေးဘုရားလမ်း,Kabar Aye Pagoda Road,16.843984,96.161556,"https://www.google.com/maps?q=16.843984,96.161556",YBS / YRTA Official
469,1469,ဘုရင့်နောင်လမ်းဆုံ (အဝင်),Bayint Naung Lan Sone (Inbound),မရမ်းကုန်း,Mayangone,ဘုရင့်နောင်လမ်း,Bayint Naung Road,16.857357,96.110851,"https://www.google.com/maps?q=16.857357,96.110851",YBS / YRTA Official
470,1470,မြိုင်ဟေဝန်ပန်းခြံ (အဝင်),Myaing Hay Wun (Inbound),မရမ်းကုန်း,Mayangone,ကမ္ဘာအေးဘုရားလမ်း,Kabar Aye Pagoda Road,16.869008,96.145243,"https://www.google.com/maps?q=16.869008,96.145243",YBS / YRTA Official
471,1471,သမိုင်းလမ်းဆုံ (အဝင်),Thamine Lan Son (Inbound),မရမ်းကုန်း,Mayangone,ရန်ကုန်-အင်းစိန်လမ်း,Yangon-Insein Road,16.862223,96.116981,"https://www.google.com/maps?q=16.862223,96.116981",YBS / YRTA Official
472,1472,မင်္ဂလာဈေး (အဝင်),Mingalar Zay (Inbound),မင်္ဂလာတောင်ညွန့်,Mingalar Taung Nyunt,Mill Road,Mill Road,16.793415,96.172983,"https://www.google.com/maps?q=16.793415,96.172983",YBS / YRTA Official
473,1473,ယုဇနပလာဇာ / လမ်းကျယ် (အဝင်),Yuzana Plaza/ Lan Kyal (Inbound),မင်္ဂလာတောင်ညွန့်,Mingalar Taung Nyunt,ဗညားဒလလမ်း,Banyardala Road,16.792381,96.179158,"https://www.google.com/maps?q=16.792381,96.179158",YBS / YRTA Official
474,1474,ရန်ကုန်ဘူတာကြီး (အဝင်),Yangon Central Railway Station (Inbound),မင်္ဂလာတောင်ညွန့်,Mingalar Taung Nyunt,Upper Pansodan Road,Upper Pansodan Road,16.787079,96.160027,"https://www.google.com/maps?q=16.787079,96.160027",YBS / YRTA Official
475,1475,သိမ်ဖြူဈေး (အဝင်),Thein Phyu Zay (Inbound),မင်္ဂလာတောင်ညွန့်,Mingalar Taung Nyunt,သိမ်ဖြူလမ်း,Thein Phyu Road,16.782662,96.166603,"https://www.google.com/maps?q=16.782662,96.166603",YBS / YRTA Official
476,1476,အောင်မင်္ဂလာ (အဝင်),Aung Mingalar (Inbound),မင်္ဂလာတောင်ညွန့်,Mingalar Taung Nyunt,ဗညားဒလလမ်း,Banyardala Road,16.795333,96.174581,"https://www.google.com/maps?q=16.795333,96.174581",YBS / YRTA Official
477,1477,ခရေပင်လမ်းခွဲ (အဝင်),Khayae Pin Lan Khawe (Inbound),မင်္ဂလာဒုံ,Mingaladon,အမှတ်(၁)လမ်းမ,No. 1 Main Road,16.923576,96.13091,"https://www.google.com/maps?q=16.923576,96.130910",YBS / YRTA Official
478,1478,ကုန်းထိပ် (အဝင်),Kone Htate (Inbound),မင်္ဂလာဒုံ,Mingaladon,အမှတ်(၁)လမ်းမ,No. 1 Main Road,17.009045,96.130812,"https://www.google.com/maps?q=17.009045,96.130812",YBS / YRTA Official
479,1479,ကျိုက်ကလို့ (အဝင်),Kyaikkalot (Inbound),မင်္ဂလာဒုံ,Mingaladon,အမှတ်(၁)လမ်းမ,No. 1 Main Road,16.955157,96.128193,"https://www.google.com/maps?q=16.955157,96.128193",YBS / YRTA Official
480,1480,မင်္ဂလာဒုံဈေး (အဝင်),Mingalardon Zay (Inbound),မင်္ဂလာဒုံ,Mingaladon,အမှတ်(၁)လမ်းမ,No. 1 Main Road,16.932122,96.130869,"https://www.google.com/maps?q=16.932122,96.130869",YBS / YRTA Official
481,1481,ရန်ကုန်လေဆိပ် တာမီနယ် (၁) (အဝင်),Yangon Intl. Airport Terminal 1 (Inbound),မင်္ဂလာဒုံ,Mingaladon,Yangon Airport Road,Yangon Airport Road,16.897775,96.134097,"https://www.google.com/maps?q=16.897775,96.134097",YBS / YRTA Official
482,1482,ပုလဲလမ်းဆုံ (အဝင်),Palae Lan Sone (Inbound),မင်္ဂလာဒုံ,Mingaladon,အမှတ်(၃)လမ်းမ,No. 3 Main Road,16.981152,96.147911,"https://www.google.com/maps?q=16.981152,96.147911",YBS / YRTA Official
483,1483,ဒဂုံတက္ကသိုလ် (အဝင်),Dagon University (Inbound),မြောက်ဒဂုံ,North Dagon,Dagon University,Dagon University,16.914597,96.211063,"https://www.google.com/maps?q=16.914597,96.211063",YBS / YRTA Official
484,1484,(၃၅) ကွေ့ (အဝင်),Thone-sae-ngar Kwae (35 Kwae) (Inbound),မြောက်ဒဂုံ,North Dagon,ပင်လုံလမ်း,Pin Lon Road,16.867513,96.184139,"https://www.google.com/maps?q=16.867513,96.184139",YBS / YRTA Official
485,1485,(၄၄) လမ်းဆုံ (အဝင်),Lay-sae-lay Lan Sone (44 Lan Sone) (Inbound),မြောက်ဒဂုံ,North Dagon,ဗိုလ်မှူးဗထူးလမ်း,Bo Hmu Ba Htoo Road,16.892322,96.185018,"https://www.google.com/maps?q=16.892322,96.185018",YBS / YRTA Official
486,1486,ဗထူးဈေး (အဝင်),Ba Htoo Zay (Inbound),မြောက်ဒဂုံ,North Dagon,ဗိုလ်မှူးဗထူးလမ်း,Bo Hmu Ba Htoo Road,16.8986,96.18375,"https://www.google.com/maps?q=16.898600,96.183750",YBS / YRTA Official
487,1487,ပင်လုံဆေးရုံ (အဝင်),Pinlon Hospital (Inbound),မြောက်ဒဂုံ,North Dagon,ပင်လုံလမ်း,Pin Lon Road,16.851848,96.195155,"https://www.google.com/maps?q=16.851848,96.195155",YBS / YRTA Official
